Name,ID
Herklotsichthys koningsbergeri,19328
Herklotsichthys lippa,19329
Herklotsichthys ovalis,19330
Hermosilla azurea,19339
Heterandria formosa,19377
Hetereleotris apora,19380
Hetereleotris zanzibarensis,19381
Hetereleotris zonata,19382
Heteristius cinctus,19383
Heteroclinus adelaidae,19407
Heteroclinus heptaeolus,19408
Heteroclinus johnstoni,19409
Heteroclinus nasutus,19410
Heteroclinus perspicillatus,19411
Heteroclinus roseus,19412
Heteroclinus tristis,19413
Heteroclinus whiteleggii,19414
Heteroconger digueti,19416
Heteroconger hassi,19417
Heteroconger longissimus,19418
Heterodontus francisci,19430
Heterodontus galeatus,19431
Heterodontus mexicanus,19432
Heterodontus portusjacksoni,19433
Heterodontus quoyi,19434
Heteromycteris capensis,19461
Heterophotus ophistoma,19467
Heteroscarus acroptilus,19496
Heterostichus rostratus,19508
Hexagrammos lagocephalus,19528
Hexagrammos octogrammus,19529
Hexagrammos otakii,19530
Hexagrammos stelleri,19531
Hexanchus nakamurai,19534
Hexatrygon bickelli,19542
Himantolophus appelii,19579
Himantolophus cornifer,19580
Himantolophus groenlandicus,19581
Himantura astra,19587
Himantura imbricata,19590
Himantura toshi,19591
Himantura uarnak,19592
Hime curtirostris,19593
Hime japonica,19594
Hippichthys cyanospilos,19606
Hippichthys heptagonus,19607
Hippichthys penicillus,19608
Hippichthys spicifer,19609
Hippocampus algiricus,19610
Hippocampus comes,19612
Hippocampus erectus,19613
Hippocampus guttulatus,19614
Hippocampus hippocampus,19615
Hippocampus histrix,19616
Hippocampus ingens,19617
Hippocampus kuda,19618
Hippocampus queenslandicus,19619
Hippocampus reidi,19620
Hippocampus trimaculatus,19621
Hippocampus whitei,19622
Hippocampus zosterae,19623
Hippoglossina bollmani,19639
Hippoglossina macrops,19640
Hippoglossina oblonga,19641
Hippoglossina stomata,19642
Hippoglossoides robustus,19647
Hipposcarus harid,19678
Hirculops cornifer,19690
Hirundichthys affinis,19694
Hirundichthys marginatus,19695
Hirundichthys oxycephalus,19696
Hirundichthys rondeletii,19697
Hirundichthys speculiger,19698
Histiobranchus bathybius,19704
Histiodraco velifer,19705
Histiopterus typus,19706
Histrio histrio,19716
Holacanthus africanus,19723
Holacanthus bermudensis,19724
Holacanthus ciliaris,19725
Holacanthus clarionensis,19726
Holacanthus passer,19727
Holacanthus tricolor,19728
Holanthias caudalis,19729
Holanthias fronticinctus,19730
Hollardia hollardi,19740
Hologymnosus annulatus,19747
Hologymnosus longipes,19749
Hologymnosus rhodonotus,19750
Holohalaelurus punctatus,19751
Holohalaelurus regani,19752
Holtbyrnia anomala,19923
Holtbyrnia innesi,19924
Holtbyrnia macrops,19926
Homostolus acer,19957
Hoplichthys citrinus,19966
Hoplichthys gilberti,19967
Hoplichthys haswelli,19968
Hoplichthys langsdorfii,19969
Hoplobrotula armata,19970
Hoplostethus cadenati,19976
Hoplostethus crassispinus,19977
Hoplostethus gigas,19978
Hoplostethus intermedius,19979
Hoplostethus japonicus,19980
Hoplostethus latus,19981
Hoplostethus mediterraneus,19982
Hoplostethus melanopterus,19983
Hoplostethus melanopus,19984
Hoplostethus occidentalis,19985
Hoplunnis diomediana,19986
Hoplunnis macrura,19987
Hoplunnis pacifica,19988
Hoplunnis punctata,19989
Hoplunnis tenuis,19990
Howella brodiei,20028
Howella sherborni,20029
Howella zina,20030
Hybopsis winchelli,20077
Hydrolagus affinis,20130
Hydrolagus africanus,20131
Hydrolagus alberti,20132
Hydrolagus bemisi,20133
Hydrolagus homonycteris,20135
Hydrolagus lemures,20136
Hydrolagus ogilbyi,20139
Hydrolagus pallidus,20140
Hydrolagus trolli,20141
Hygophum benoiti,20217
Hygophum hanseni,20218
Hygophum hygomii,20219
Hygophum macrochir,20220
Hygophum proximum,20221
Hygophum reinhardtii,20222
Hygophum taaningi,20223
Hymenocephalus aterrimus,20322
Hymenocephalus billsam,20323
Hymenocephalus gracilis,20324
Hymenocephalus italicus,20325
Hymenocephalus lethonemus,20326
Hymenocephalus longibarbis,20327
Hymenocephalus longiceps,20328
Hymenocephalus megalops,20329
Hymenocephalus nascens,20330
Hyperlophus vittatus,20412
Hyperoglyphe japonica,20415
Hyperoglyphe pringlei,20417
Hyperoplus immaculatus,20420
Hyperoplus lanceolatus,20421
Hyperprosopon argenteum,20422
Hypleurochilus aequipinnis,20437
Hypleurochilus bananensis,20438
Hypleurochilus bermudensis,20439
Hypleurochilus caudovittatus,20440
Hypleurochilus fissicornis,20441
Hypleurochilus geminatus,20442
Hypleurochilus langi,20443
Hypleurochilus multifilis,20444
Hypleurochilus pseudoaequipinnis,20445
Hypleurochilus springeri,20446
Hypnos monopterygius,20458
Hypoatherina barnesi,20470
Hypoatherina harringtonensis,20471
Hypoatherina ovalaua,20472
Hypoatherina tropicalis,20474
Hypomesus olidus,20505
Hypoplectrodes maccullochi,20509
Hypoplectrodes nigroruber,20510
Hypoplectrus aberrans,20511
Hypoplectrus atlahua,20512
Hypoplectrus chlorurus,20513
Hypoplectrus floridae,20514
Hypoplectrus gemma,20515
Hypoplectrus gummigutta,20516
Hypoplectrus guttavarius,20517
Hypoplectrus indigo,20518
Hypoplectrus maculiferus,20519
Hypoplectrus nigricans,20520
Hypoplectrus providencianus,20521
Hypoplectrus puella,20522
Hypoplectrus randallorum,20523
Hypoplectrus unicolor,20524
Hyporhamphus australis,20528
Hyporhamphus balinensis,20529
Hyporhamphus capensis,20530
Hyporhamphus gilli,20532
Hyporhamphus limbatus,20534
Hyporhamphus meeki,20535
Hyporhamphus naos,20536
Hyporhamphus quoyi,20538
Hyporhamphus roberti,20539
Hyporhamphus rosae,20540
Hyporhamphus snyderi,20541
Hyporhamphus unifasciatus,20542
Hyporthodus acanthistius,20543
Hyporthodus ergastularius,20544
Hyporthodus niphobles,20549
Hypsagonus quadricornis,20565
Hypsoblennius brevipinnis,20576
Hypsoblennius caulopus,20577
Hypsoblennius exstochilus,20578
Hypsoblennius gentilis,20579
Hypsoblennius gilberti,20580
Hypsoblennius hentz,20581
Hypsoblennius invemar,20582
Hypsoblennius ionthas,20583
Hypsoblennius jenkinsi,20584
Hypsoblennius maculipinna,20585
Hypsoblennius paytensis,20586
Hypsoblennius robustus,20587
Hypsoblennius sordidus,20588
Hypsoblennius striatus,20589
Hypsopsetta guttulata,20590
Hypsypops rubicundus,20594
Icelinus borealis,20623
Icelinus filamentosus,20624
Icelinus quadriseriatus,20625
Icelinus tenuis,20626
Icelus bicornis,20629
Icelus canaliculatus,20630
Icelus euryops,20631
Icelus spatula,20632
Icelus spiniger,20633
Icelus uncinalis,20634
Ichthyapus selachops,20635
Ichthyococcus ovatus,20637
Ichthyomyzon unicuspis,20638
Icichthys australis,20639
Icichthys lockingtoni,20640
Icosteus aenigmaticus,20644
Ictalurus punctatus,20645
Idiacanthus antrostomus,20656
Idiacanthus atlanticus,20657
Idiacanthus fasciola,20658
Idiolophorhynchus andriashevi,20662
Idiolychnus urolampus,20663
Ijimaia loppei,20703
Ilisha fuerthii,20718
Ilisha megaloptera,20719
Ilisha melastoma,20720
Iluocoetes elongatus,20726
Iluocoetes fimbriatus,20727
Ilyophis blachei,20742
Ilyophis brunneus,20743
Ilypnus gilberti,20745
Inegocia harrisii,20796
Inegocia japonica,20797
Iniistius auropunctatus,20807
Iniistius baldwini,20808
Iniistius bimaculatus,20809
Iniistius celebicus,20810
Iniistius cyanifrons,20811
Iniistius dea,20812
Iniistius evides,20813
Iniistius griffithsi,20815
Iniistius jacksonensis,20816
Iniistius javanicus,20817
Iniistius melanopus,20818
Iniistius pentadactylus,20820
Iniistius trivittatus,20821
Iniistius twistii,20822
Iniistius umbrilatus,20823
Iniistius verrens,20824
Inimicus caledonicus,20825
Inimicus didactylus,20826
Inimicus filamentosus,20827
Inimicus sinensis,20828
Ipnops murrayi,20885
Iracundus signifer,20902
Irolita waitii,20916
Isistius brasiliensis,20949
Iso natalensis,20957
Iso rhothophilus,20958
Isogomphodon oxyrhynchus,20973
Isopsetta isolepis,20991
Istiblennius bellus,21026
Istiblennius dussumieri,21027
Istiblennius flaviumbrinus,21029
Istiblennius lineatus,21030
Istiblennius meleagris,21031
Istiblennius muelleri,21032
Istiblennius pox,21033
Istiblennius rivulatus,21034
Istiblennius spilotus,21035
Istiblennius steindachneri,21036
Istiblennius unicolor,21037
Istiblennius zebra,21038
Istigobius campbelli,21040
Istigobius goldmanni,21042
Istigobius nigroocellatus,21044
Istigobius ornatus,21045
Istigobius rigilius,21046
Istigobius spence,21047
Japonolaeops dentatus,21114
Jaydia argyrogaster,21154
Jaydia melanopus,21155
Jenkinsia lamprotaenia,21160
Johnius amblycephalus,21168
Johnius belangerii,21169
Johnius borneensis,21170
Johnius distinctus,21171
Johnius dorsalis,21172
Johnius macrorhynus,21173
Johnrandallia nigrirostris,21174
Jordanella floridae,21181
Kali macrodon,21235
Kamoharaia megastoma,21244
Kanekonia queenslandica,21246
Kathetostoma albigutta,21279
Kathetostoma averruncus,21280
Kathetostoma binigrasella,21281
Kathetostoma canaster,21282
Kathetostoma cubana,21283
Kathetostoma laeve,21285
Kathetostoma nigrofasciatum,21286
Kaupichthys atronasus,21292
Kaupichthys brachychirus,21293
Kaupichthys diodontus,21294
Kaupichthys hyoproroides,21295
Kaupichthys japonicus,21296
Kaupichthys nuchalis,21297
Kentrocapros flavofasciatus,21317
Kestratherina esox,21339
Koumansetta hectori,21387
Koumansetta rainfordi,21388
Kraemeria samoensis,21389
Krefftichthys anderssoni,21391
Kuhlia marginata,21402
Kuiterichthys furcipilis,21405
Kumococius rodericensis,21406
Kuronezumia bubonis,21409
Kuronezumia leonis,21410
Kyphosus analogus,21427
Kyphosus elegans,21430
Kyphosus incisor,21431
Kyphosus pacificus,21432
Kyphosus sandwicensis,21433
Kyphosus sydneyanus,21435
Labichthys carinatus,21438
Labidesthes sicculus,21439
Labracinus cyclophthalmus,21475
Labracinus lineatus,21476
Labracinus melanotaenia,21477
Labrisomus bucciferus,21480
Labrisomus dendriticus,21481
Labrisomus gobio,21482
Labrisomus guppyi,21483
Labrisomus haitiensis,21484
Labrisomus kalisherae,21485
Labrisomus multiporosus,21486
Labrisomus nigricinctus,21487
Labrisomus nuchipinnis,21488
Labrisomus philippii,21489
Labrisomus striatus,21490
Labrisomus xanti,21491
Labroides bicolor,21492
Labroides pectoralis,21494
Labroides phthirophagus,21495
Labroides rubrolabiatus,21496
Labropsis alleni,21497
Labropsis australis,21498
Labropsis manabei,21499
Labropsis micronesica,21500
Labropsis polynesica,21501
Labropsis xanthonota,21502
Labrus mixtus,21506
Labrus viridis,21507
Lactophrys bicaudalis,21590
Lactophrys trigonus,21591
Lactoria diaphana,21593
Lactoria fornasini,21594
Laemonema barbatulum,21605
Laemonema goodebeanorum,21606
Laemonema laureysi,21607
Laeops kitaharae,21613
Laeops parviceps,21614
Lagocephalus cheesemanii,21694
Lagocephalus gloveri,21695
Lagocephalus guentheri,21696
Lagocephalus inermis,21697
Lagocephalus lagocephalus,21699
Lagocephalus lunaris,21700
Lagocephalus suezensis,21702
Lagodon rhomboides,21705
Laiphognathus longispinis,21711
Laiphognathus multimaculatus,21712
Lamna ditropis,21742
Lamnostoma orientalis,21744
Lampadena anomala,21745
Lampadena luminosa,21746
Lampadena notialis,21747
Lampadena speculigera,21748
Lampanyctus alatus,21752
Lampanyctus australis,21753
Lampanyctus crocodilus,21754
Lampanyctus festivus,21755
Lampanyctus hubbsi,21756
Lampanyctus intricarius,21757
Lampanyctus jordani,21758
Lampanyctus lepidolychnus,21759
Lampanyctus macdonaldi,21760
Lampanyctus macropterus,21761
Lampanyctus nobilis,21762
Lampanyctus omostigma,21763
Lampanyctus photonotus,21765
Lampanyctus pusillus,21766
Lampanyctus steinbecki,21767
Lampanyctus tenuiformis,21768
Lampanyctus turneri,21769
Lampetra ayresii,21771
Lampetra fluviatilis,21772
Lampetra lamotteni,21773
Lampetra planeri,21774
Lampetra richardsoni,21775
Lampichthys procerus,21776
Lamprogrammus exutus,21779
Lamprogrammus niger,21780
Lappanella fasciata,21854
Larabicus quadrilineatus,21858
Larimus argenteus,21864
Larimus effulgens,21866
Larimus fasciatus,21867
Latimeria chalumnae,21959
Latridopsis ciliaris,21976
Latridopsis forsteri,21977
Latris lineata,21978
Latropiscis purpurissatus,21980
Laubuca laubuca,21983
Lebetus guilleti,22034
Leiognathus berbis,22185
Leiognathus fasciatus,22187
Leiognathus lineolatus,22188
Leiognathus longispinis,22189
Leiuranus semicinctus,22206
Lepadichthys bolini,22293
Lepadichthys caritus,22294
Lepadichthys coccinotaenia,22295
Lepadichthys frenatus,22296
Lepadogaster candolii,22298
Lepadogaster lepadogaster,22299
Lepidion capensis,22318
Lepidion ensiferus,22319
Lepidion eques,22320
Lepidion guentheri,22321
Lepidion inosimae,22322
Lepidion lepidion,22323
Lepidion microcephalus,22324
Lepidion schmidti,22325
Lepidoblennius haplodactylus,22336
Lepidoblennius marmoratus,22337
Lepidocephalichthys guntea,22340
Lepidogobius lepidus,22354
Lepidonectes clarkhubbsi,22355
Lepidonectes corallicola,22356
Lepidonotothen larseni,22361
Lepidoperca aurantia,22371
Lepidophanes gaussi,22373
Lepidophanes guentheri,22374
Lepidopsetta polyxystra,22381
Lepidopus altifrons,22382
Lepidotrigla alata,22391
Lepidotrigla argus,22392
Lepidotrigla bispinosa,22393
Lepidotrigla cadmani,22395
Lepidotrigla calodactyla,22396
Lepidotrigla carolae,22397
Lepidotrigla dieuzeidei,22399
Lepidotrigla grandis,22400
Lepidotrigla guentheri,22401
Lepidotrigla modesta,22402
Lepidotrigla mulhalli,22403
Lepidotrigla multispinosa,22404
Lepidotrigla papilio,22406
Lepidotrigla russelli,22407
Lepidotrigla vanessa,22408
Lepidozygus tapeinosoma,22413
Lepomis gulosus,22423
Lepomis macrochirus,22424
Lepomis megalotis,22425
Lepophidium jeannae,22428
Lepophidium microlepis,22431
Lepophidium negropinna,22432
Lepophidium pardale,22433
Lepophidium pheromystax,22434
Lepophidium profundorum,22435
Lepophidium prorates,22436
Leptagonus decagonus,22461
Leptatherina presbyteroides,22485
Leptobrama muelleri,22486
Leptocharias smithii,22488
Leptoclinus maculatus,22522
Leptocottus armatus,22524
Leptoderma macrops,22535
Leptoichthys fistularius,22581
Leptojulis chrysotaenia,22582
Leptojulis cyanopleura,22583
Leptojulis lambdastigma,22584
Leptojulis polylepis,22585
Leptojulis urostigma,22586
Leptolucania ommata,22593
Leptonotus blainvilleanus,22609
Leptoscopus macropygus,22633
Leptostomias gladiator,22653
Lepturacanthus savala,22678
Lestidiops affinis,22699
Lestidiops ringens,22700
Lestidiops similis,22701
Lestidiops sphyrenoides,22702
Lestidium atlanticum,22703
Lestrolepis intermedia,22708
Lestrolepis japonica,22709
Lesueurigobius friesii,22710
Lesueurigobius koumansi,22711
Letharchus velifer,22715
Lethenteron camtschaticum,22718
Lethotremus muticus,22721
Lethrinus crocineus,22726
Lethrinus genivittatus,22729
Lethrinus laticaudis,22731
Lethrinus ravus,22740
Lethrinus reticulatus,22741
Leucaspius delineatus,22757
Leuciscus leuciscus,22760
Leucoraja garmani,22802
Leucoraja lentiginosa,22803
Leucoraja leucosticta,22804
Leucoraja wallacei,22806
Leuresthes sardina,22834
Leuresthes tenuis,22835
Leuroglossus schmidti,22837
Leuroglossus stilbius,22838
Liachirus melanospilos,22854
Limanda proboscidea,22937
Limanda sakhalinensis,22938
Limnichthys fasciatus,22975
Limnichthys nitidus,22976
Linophryne arborifera,23069
Linophryne brevibarbata,23070
Linophryne densiramus,23071
Liocranium pleurostigma,23107
Liocranium praepositum,23108
Liopropoma africanum,23137
Liopropoma carmabi,23138
Liopropoma eukrines,23139
Liopropoma fasciatum,23140
Liopropoma mowbrayi,23141
Liopropoma rubre,23142
Liopropoma susumi,23143
Liopsetta glacialis,23144
Lioscorpius longiceps,23146
Liparis atlanticus,23151
Liparis bristolensis,23152
Liparis callyodon,23153
Liparis coheni,23154
Liparis dennyi,23156
Liparis fabricii,23157
Liparis florae,23158
Liparis fucensis,23159
Liparis gibbus,23160
Liparis inquilinus,23161
Liparis liparis,23162
Liparis montagui,23163
Liparis pulchellus,23165
Liparis tunicatus,23167
Lipariscus nanus,23168
Lipogenys gillii,23177
Lipogramma trilineata,23179
Lipolagus ochotensis,23180
Lipophrys pholis,23184
Lipophrys trigloides,23185
Lissocampus runa,23203
Lithognathus aureti,23249
Litobranchus fowleri,23294
Liza argentea,23334
Liza carinata,23336
Liza dumerili,23337
Liza falcipinnis,23338
Liza grandisquamis,23339
Liza macrolepis,23340
Liza melinoptera,23341
Liza parsia,23342
Liza richardsonii,23344
Liza tricuspidens,23346
Lobianchia dofleini,23372
Lobianchia gemellarii,23373
Lonchopisthus higmani,23434
Lonchopisthus lemur,23435
Lonchopisthus sinuscalifornicus,23437
Lonchurus lanceolatus,23439
Lophiodes caulinaris,23475
Lophiodes insidiator,23476
Lophiodes kempi,23477
Lophiodes miacanthus,23478
Lophiodes monodi,23479
Lophiodes mutilus,23480
Lophiodes naresi,23481
Lophiodes reticulatus,23482
Lophiodes spilurus,23483
Lophiomus setigerus,23485
Lophius litulon,23492
Lophodiodon calori,23501
Lophodolos acanthognathus,23502
Lophogobius bleekeri,23509
Lophogobius cyprinoides,23510
Lopholatilus villarii,23512
Lophonectes gallus,23515
Lophotus lacepede,23523
Lotella phycis,23542
Lotella rhacina,23543
Loweina rara,23575
Loxodon macrorhinus,23584
Lubbockichthys multisquamatus,23605
Lubricogobius ornatus,23607
Lucania goodei,23608
Lucania parva,23609
Lucayablennius zingaro,23612
Lucigadus microlepis,23642
Lucigadus nigromaculatus,23643
Lucigadus nigromarginatus,23644
Lucigadus ori,23645
Luciobrotula corethromycter,23656
Luciosudis normani,23657
Lumiconger arafura,23727
Lumpenella longirostris,23728
Lumpenus fabricii,23729
Lumpenus lampretaeformis,23730
Lumpenus sagitta,23731
Lupinoblennius nicholsi,23747
Lupinoblennius paivai,23748
Lupinoblennius vinctus,23749
Luposicya lupus,23758
Lutjanus adetii,23764
Lutjanus agennes,23765
Lutjanus aratus,23768
Lutjanus bengalensis,23771
Lutjanus biguttatus,23772
Lutjanus boutton,23773
Lutjanus buccanella,23774
Lutjanus colorado,23776
Lutjanus decussatus,23778
Lutjanus dentatus,23779
Lutjanus ehrenbergii,23780
Lutjanus fulgens,23781
Lutjanus goreensis,23785
Lutjanus inermis,23788
Lutjanus lemniscatus,23793
Lutjanus madras,23795
Lutjanus mahogoni,23796
Lutjanus notatus,23799
Lutjanus novemfasciatus,23800
Lutjanus rivulatus,23804
Lutjanus sanguineus,23806
Lutjanus sebae,23807
Lutjanus semicinctus,23808
Lutjanus viridis,23810
Lutjanus vitta,23811
Luvarus imperialis,23817
Luxilus cornutus,23818
Lycenchelys camchatica,23835
Lycenchelys crotalinus,23836
Lycenchelys hureaui,23837
Lycenchelys kolthoffi,23838
Lycenchelys paxillus,23839
Lycenchelys sarsii,23840
Lycenchelys verrillii,23841
Lycengraulis poeyi,23843
Lycodapus antarcticus,23848
Lycodapus dermatinus,23849
Lycodapus endemoscotus,23850
Lycodapus fierasfer,23851
Lycodapus mandibularis,23852
Lycodapus pachysoma,23853
Lycodapus poecilus,23854
Lycodes adolfi,23855
Lycodes brevipes,23856
Lycodes concolor,23857
Lycodes cortezianus,23858
Lycodes diapterus,23859
Lycodes eudipleurostictus,23861
Lycodes frigidus,23862
Lycodes gracilis,23863
Lycodes jugoricus,23864
Lycodes lavalaei,23865
Lycodes marisalbi,23866
Lycodes mucosus,23867
Lycodes paamiuti,23868
Lycodes pacificus,23869
Lycodes palearis,23870
Lycodes pallidus,23871
Lycodes polaris,23872
Lycodes raridens,23873
Lycodes reticulatus,23874
Lycodes rossi,23875
Lycodes seminudus,23876
Lycodes tanakae,23877
Lycodes terraenovae,23878
Lycodes toyamensis,23879
Lycodes turneri,23880
Lycodes vahlii,23881
Lycodichthys antarcticus,23882
Lycodonus mirabilis,23895
Lyopsetta exilis,23964
Lythrurus roseipinnis,24017
Lythrypnus crocodilus,24018
Lythrypnus dalli,24019
Lythrypnus elasson,24020
Lythrypnus gilberti,24021
Lythrypnus heterochroma,24022
Lythrypnus nesiotes,24024
Lythrypnus rhizophora,24027
Lythrypnus spilus,24028
Macrodontogobius wilburi,24096
Macrognathus aculeatus,24098
Macroparalepis affinis,24104
Macroparalepis macrogeneion,24105
Macropharyngodon bipartitus,24106
Macropharyngodon choati,24107
Macropharyngodon cyanoguttatus,24108
Macropharyngodon geoffroy,24109
Macropharyngodon kuiteri,24110
Macropharyngodon moyeri,24112
Macropharyngodon negrosensis,24113
Macropharyngodon ornatus,24114
Macropharyngodon vivienae,24115
Macropinna microstoma,24129
Macroramphosus gracilis,24146
Macrorhamphosodes platycheilus,24148
Macrorhamphosodes uradoi,24149
Magnisudis atlantica,24239
Magnisudis prionosa,24240
Mahidolia mystacina,24244
Malacocephalus laevis,24263
Malacocephalus occidentalis,24264
Malacocottus kincaidi,24272
Malacocottus zonurus,24273
Malacoctenus aurolineatus,24274
Malacoctenus boehlkei,24275
Malacoctenus delalandii,24276
Malacoctenus ebisui,24277
Malacoctenus erdmani,24278
Malacoctenus gigas,24279
Malacoctenus gilli,24280
Malacoctenus hubbsi,24281
Malacoctenus macropus,24282
Malacoctenus margaritae,24283
Malacoctenus tetranemus,24285
Malacoctenus triangulatus,24286
Malacoctenus versicolor,24287
Malacoctenus zonifer,24288
Malacoctenus zonogaster,24289
Malacoraja senta,24291
Malacoraja spinacidermis,24292
Malacosteus niger,24295
Malakichthys elegans,24296
Malakichthys levis,24297
Malapterus reticulatus,24298
Malthopsis annulifera,24334
Malthopsis jordani,24336
Malthopsis lutea,24337
Malthopsis mitrigera,24338
Malthopsis tiarella,24339
Margariscus margarita,24401
Margrethia obtusirostra,24421
Marilyna darwinii,24422
Marilyna pleurosticta,24423
Mastacembelus armatus,24467
Masturus lanceolatus,24483
Mataeocephalus acipenserinus,24484
Maulisia mauli,24494
Maulisia microlepis,24495
Maurolicus australis,24503
Maurolicus stehmanni,24505
Maurolicus weitzmani,24506
Maxillicosta whitleyi,24507
Mecaenichthys immaculatus,24523
Medialuna californiensis,24531
Medusablennius chani,24554
Meganthias carpenteri,24589
Meiacanthus abditus,24610
Meiacanthus anema,24611
Meiacanthus atrodorsalis,24612
Meiacanthus bundoon,24613
Meiacanthus crinitus,24614
Meiacanthus ditrema,24616
Meiacanthus erdmanni,24617
Meiacanthus fraseri,24618
Meiacanthus geminatus,24619
Meiacanthus grammistes,24620
Meiacanthus kamoharai,24621
Meiacanthus limbatus,24622
Meiacanthus lineatus,24623
Meiacanthus luteus,24624
Meiacanthus mossambicus,24625
Meiacanthus naevius,24626
Meiacanthus nigrolineatus,24627
Meiacanthus oualanensis,24628
Meiacanthus phaeus,24629
Meiacanthus procne,24630
Meiacanthus reticulatus,24631
Meiacanthus smithi,24632
Meiacanthus tongaensis,24633
Meiacanthus urostigma,24634
Meiacanthus vicinus,24635
Meiacanthus vittatus,24636
Melamphaes acanthomus,24648
Melamphaes eulepis,24649
Melamphaes longivelis,24650
Melamphaes lugubris,24651
Melamphaes microps,24652
Melamphaes polylepis,24653
Melamphaes pumilus,24654
Melamphaes simus,24655
Melamphaes suborbitalis,24656
Melamphaes typhlops,24657
Melanocetus johnsonii,24688
Melanocetus murrayi,24689
Melanolagus bericoides,24696
Melanonus gracilis,24703
Melanonus zugmayeri,24704
Melanorhinus cyanellus,24707
Melanostigma atlanticum,24709
Melanostigma gelatinosum,24710
Melanostigma pammelas,24711
Melanostomias bartonbeani,24714
Melanostomias biseriatus,24715
Melanostomias macrophotus,24716
Melanostomias margaritifer,24717
Melanostomias melanopogon,24718
Melanostomias melanops,24719
Melanostomias niger,24720
Melanostomias tentaculatus,24721
Melanostomias valdiviae,24722
Melichthys indicus,24741
Membras gilberti,24821
Membras martinica,24822
Membras vagrans,24823
Mendosoma lineatum,24828
Menidia beryllina,24839
Menidia peninsulae,24841
Menticirrhus elongatus,24858
Menticirrhus nasus,24860
Menticirrhus panamensis,24861
Menticirrhus undulatus,24863
Mesobius antipodum,24932
Metavelifer multiradiatus,25114
Metelectrona ventralis,25120
Meuschenia freycineti,25169
Meuschenia hippocrepis,25170
Meuschenia trachylepis,25172
Microcanthus strigatus,25223
Microchirus boscanion,25228
Microchirus frechkopi,25229
Microchirus ocellatus,25230
Microchirus wittei,25232
Microcottus sellaris,25242
Microdesmus dipus,25247
Microdesmus dorsipunctatus,25248
Microdesmus longipinnis,25249
Microdesmus suttkusi,25250
Micrognathus andersonii,25270
Micrognathus crinitus,25271
Microgobius brevispinis,25272
Microgobius carri,25273
Microgobius crocatus,25274
Microgobius emblematicus,25275
Microgobius erectus,25276
Microgobius gulosus,25277
Microgobius meeki,25278
Microgobius microlepis,25279
Microgobius tabogensis,25280
Microgobius thalassinus,25281
Microlepidotus brevipinnis,25295
Microlepidotus inornatus,25296
Microlipophrys adriaticus,25298
Microlipophrys bauchotae,25299
Microlipophrys caboverdensis,25300
Microlipophrys canevae,25301
Microlipophrys dalmatinus,25302
Microlipophrys nigriceps,25303
Microlipophrys velifer,25304
Microlophichthys microlophus,25305
Microphis brachyurus,25331
Micropogonias ectenes,25343
Microspathodon bairdii,25369
Microspathodon chrysurus,25370
Microspathodon dorsalis,25371
Microspathodon frontatus,25372
Microstoma microstoma,25377
Mimoblennius atrocinctus,25451
Mimoblennius cas,25452
Mimoblennius cirrosus,25453
Mimoblennius rusi,25455
Minilabrus striatus,25467
Minous trachycephalus,25471
Minous versicolor,25472
Miracorvina angolensis,25482
Mitsukurina owstoni,25536
Mobula hypostoma,25549
Mobula kuhlii,25550
Mobula thurstoni,25552
Monacanthus ciliatus,25653
Monacanthus tuckeri,25654
Monocentris japonica,25675
Monochirus hispidus,25680
Monodactylus falciformis,25706
Monodactylus sebae,25707
Monolene antillarum,25713
Monolene maculipinna,25715
Monolene mertensi,25717
Monolene microstoma,25718
Monolene sessilicauda,25719
Monomitopus agassizii,25720
Monomitopus garmani,25721
Monomitopus kumae,25722
Monomitopus metriostoma,25723
Monomitopus nigripinnis,25724
Monomitopus pallidus,25725
Monopenchelys acuta,25732
Mordacia mordax,25859
Moringua edwardsi,25869
Moringua ferruginea,25870
Moringua javanica,25871
Moringua microchir,25872
Moxostoma poecilurum,25918
Mugil gaimardianus,25933
Mugil galapagensis,25934
Mugil hospes,25935
Mugil trichodon,25938
Mugilogobius mertoni,25939
Mugilogobius platynotus,25940
Mulloidichthys dentatus,25945
Mulloidichthys mimicus,25948
Mullus auratus,25951
Muraena argus,26029
Muraena clepsydra,26030
Muraena lentiginosa,26032
Muraena melanotis,26033
Muraena retifera,26034
Muraenesox bagio,26035
Muraenichthys gymnopterus,26037
Muraenichthys schultzei,26038
Muraenoclinus dorsalis,26039
Mustelus antarcticus,26086
Mustelus californicus,26088
Mustelus fasciatus,26090
Mustelus higmani,26092
Mustelus lunulatus,26094
Mustelus manazo,26095
Mustelus mento,26096
Mustelus mosis,26097
Mustelus norrisi,26099
Mustelus palumbes,26100
Mustelus punctulatus,26101
Mustelus sinusmexicanus,26103
Mycteroperca acutirostris,26200
Mycteroperca jordani,26204
Mycteroperca olfax,26206
Mycteroperca rosacea,26208
Myctophum affine,26213
Myctophum asperum,26214
Myctophum aurolaternatum,26215
Myctophum brachygnathum,26216
Myctophum lunatum,26217
Myctophum lychnobium,26218
Myctophum nitidulum,26219
Myctophum obtusirostre,26220
Myctophum phengodes,26221
Myctophum punctatum,26222
Myctophum selenops,26223
Myctophum spinosum,26224
Myersina filifer,26226
Myliobatis australis,26230
Myliobatis californica,26231
Myliobatis freminvillei,26232
Myliobatis goodei,26233
Myliobatis tenuicaudatus,26234
Mylocheilus caurinus,26236
