"","am_sid","genus","species","sciname","kingdom","phylum","class","order","family","Loo","K","Winfinity","tmax","tm","M","Lm","Temperature"
"6931","Fis-146038","Ophioblennius","macclurei","Ophioblennius macclurei","Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae",22.1916174546873,0.437777677481808,118.795018337076,6.88085186495625,1.6704719467109,0.805042598597716,12.3290997219085,19.0425113122644
"6932","Fis-47256","Alepes","apercna","Alepes apercna","Animalia","Chordata","Actinopterygii","Perciformes","Carangidae",27.2137955986321,0.69550586341768,243.565314449939,5.26841416728873,1.4352572433681,1.39838882473677,15.8375456655805,26.5460137930067
"6933","Fis-47304","Cheilopogon","intermedius","Cheilopogon intermedius","Animalia","Chordata","Actinopterygii","Beloniformes","Exocoetidae",26.3024410373893,1.17638336008639,129.599968123667,2.7112855696938,0.848665826259289,1.86386315811287,15.7569013856458,26.9552795985446
"6934","Fis-47307","Cheilopogon","katoptron","Cheilopogon katoptron","Animalia","Chordata","Actinopterygii","Beloniformes","Exocoetidae",26.3024410373893,1.17638336008639,129.599968123667,2.7112855696938,0.848665826259289,1.86386315811287,15.7569013856458,26.9552795985446
"6935","Fis-47312","Cheilopogon","spilopterus","Cheilopogon spilopterus","Animalia","Chordata","Actinopterygii","Beloniformes","Exocoetidae",26.3024410373893,1.17638336008639,129.599968123667,2.7112855696938,0.848665826259289,1.86386315811287,15.7569013856458,26.9552795985446
"6936","Fis-47319","Hydrolagus","lemures","Hydrolagus lemures","Animalia","Chordata","Holocephali","Chimaeriformes","Chimaeridae",93.880846011762,0.166568093139578,6104.37826717825,16.4678458364977,5.71715512154876,0.281248924950862,55.0033287098524,13.9488667537382
"6937","Fis-47321","Cypselurus","hexazona","Cypselurus hexazona","Animalia","Chordata","Actinopterygii","Beloniformes","Exocoetidae",27.749490075852,1.27650932560401,141.829552771304,2.60846960103617,0.810766218013085,1.93865296694583,16.7703123727842,26.2167397149476
"6938","Fis-47323","Cypselurus","oligolepis","Cypselurus oligolepis","Animalia","Chordata","Actinopterygii","Beloniformes","Exocoetidae",27.749490075852,1.27650932560401,141.829552771304,2.60846960103617,0.810766218013085,1.93865296694583,16.7703123727842,26.2167397149476
"6939","Fis-47341","Rhynchobatus","australiae","Rhynchobatus australiae","Animalia","Chordata","Elasmobranchii","Rajiformes","Rhinobatidae",126.660226795559,0.151256281884098,10878.1817752976,15.3018308446357,6.7331823305205,0.275964122554806,75.2832635491537,17.1903745773791
"6940","Fis-47340","Prognichthys","brevipinnis","Prognichthys brevipinnis","Animalia","Chordata","Actinopterygii","Beloniformes","Exocoetidae",26.5608266707112,1.13458259941546,127.161093712084,2.82781240507235,0.884825221667721,1.75648130646191,16.1034296871398,24.9725285325592
"6941","Fis-47342","Lopholatilus","villarii","Lopholatilus villarii","Animalia","Chordata","Actinopterygii","Perciformes","Malacanthidae",101.4407842071,0.0878121155611017,21308.5261014302,29.0788778251067,7.63367988274087,0.153375972181026,51.5283289299056,23.1587964473566
"6942","Fis-47343","Aptychotrema","rostrata","Aptychotrema rostrata","Animalia","Chordata","Elasmobranchii","Rajiformes","Rhinobatidae",126.660226795559,0.151256281884098,10878.1817752976,15.3018308446357,6.7331823305205,0.275964122554806,75.2832635491537,17.1903745773791
"6943","Fis-161493","Neotrygon","annotata","Neotrygon annotata","Animalia","Chordata","Elasmobranchii","Myliobatiformes","Dasyatidae",116.879702509177,0.148699559931849,4594.98461531479,12.2671492428261,4.60098544991755,0.317325305612617,54.4795070659196,19.5219597458808
"6944","Fis-154456","Dasyatis","bennettii","Dasyatis bennettii","Animalia","Chordata","Elasmobranchii","Myliobatiformes","Dasyatidae",129.920094175206,0.13101780441878,4296.43878230122,9.22916958316274,3.22645537048258,0.342803580242825,48.0943482607289,20.8133511267611
"6945","Fis-161495","Neotrygon","leylandi","Neotrygon leylandi","Animalia","Chordata","Elasmobranchii","Myliobatiformes","Dasyatidae",116.879702509177,0.148699559931849,4594.98461531479,12.2671492428261,4.60098544991755,0.317325305612617,54.4795070659196,19.5219597458808
"6946","Fis-47352","Dasyatis","microps","Dasyatis microps","Animalia","Chordata","Elasmobranchii","Myliobatiformes","Dasyatidae",129.920094175206,0.13101780441878,4296.43878230122,9.22916958316274,3.22645537048258,0.342803580242825,48.0943482607289,20.8133511267611
"6947","Fis-47368","Gymnura","australis","Gymnura australis","Animalia","Chordata","Elasmobranchii","Myliobatiformes","Gymnuridae",111.302333981818,0.144019436703335,5614.41929135077,14.7225039856361,5.33647399420661,0.275747830841239,57.9019755892444,18.0317100407695
"6948","Fis-160853","Dipturus","australis","Dipturus australis","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae",188.414433931463,0.0923572318558271,35336.3330813041,17.7167260201567,9.3564290678586,0.184539105417066,109.747173161203,14.7117765531894
"6949","Fis-132521","Dipturus","tengu","Dipturus tengu","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae",188.414433931463,0.0923572318558271,35336.3330813041,17.7167260201567,9.3564290678586,0.184539105417066,109.747173161203,14.7117765531894
"6950","Fis-132525","Okamejei","acutispina","Okamejei acutispina","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae",99.0984687222779,0.192067041137167,5456.58149213814,12.8231165596835,6.52620542492921,0.337438283563494,67.3717217203756,16.8123634671722
"6951","Fis-132527","Okamejei","boesemani","Okamejei boesemani","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae",84.5027780175501,0.241733491024628,3296.43475859762,10.5499486022017,5.18656008687018,0.414375222841181,57.97004923942,17.4334479658027
"6952","Fis-131819","Okamejei","kenojei","Okamejei kenojei","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae",84.5027780175501,0.241733491024628,3296.43475859762,10.5499486022017,5.18656008687018,0.414375222841181,57.97004923942,17.4334479658027
"6953","Fis-153999","Dipturus","polyommata","Dipturus polyommata","Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae",188.414433931463,0.0923572318558271,35336.3330813041,17.7167260201567,9.3564290678586,0.184539105417066,109.747173161203,14.7117765531894
"6954","Fis-47408","Johnius","novaeguineae","Johnius novaeguineae","Animalia","Chordata","Actinopterygii","Perciformes","Sciaenidae",33.233917711712,0.632157990775559,385.979339325148,5.31262123587426,1.30298497391682,1.08799058358909,17.8913926401236,26.1959541857333
"6955","Fis-47411","Narke","japonica","Narke japonica","Animalia","Chordata","Elasmobranchii","Torpediniformes","Narkidae",119.523750558741,0.126564469325331,9928.05143401141,20.2122724461317,8.08536230247605,0.21910425040864,72.6144783508093,15.8109211634434
"6956","Fis-47413","Trygonoptera","testacea","Trygonoptera testacea","Animalia","Chordata","Elasmobranchii","Myliobatiformes","Urolophidae",87.8365025883143,0.138602903617474,2941.60626652988,13.8754444871114,4.71976473814418,0.279292915419166,44.5227571609514,17.9213591115352
"6957","Fis-47420","Urolophus","bucculentus","Urolophus bucculentus","Animalia","Chordata","Elasmobranchii","Myliobatiformes","Urolophidae",69.3179640618072,0.13339008491449,1541.21859773071,13.0771205701659,4.17432544553064,0.282883576510338,34.2350305847123,17.811008182301
"6958","Fis-47424","Urolophus","sufflavus","Urolophus sufflavus","Animalia","Chordata","Elasmobranchii","Myliobatiformes","Urolophidae",69.3179640618072,0.13339008491449,1541.21859773071,13.0771205701659,4.17432544553064,0.282883576510338,34.2350305847123,17.811008182301
"6959","Fis-47425","Urolophus","viridis","Urolophus viridis","Animalia","Chordata","Elasmobranchii","Myliobatiformes","Urolophidae",69.3179640618072,0.13339008491449,1541.21859773071,13.0771205701659,4.17432544553064,0.282883576510338,34.2350305847123,17.811008182301
"6960","Fis-47426","Narcine","brunnea","Narcine brunnea","Animalia","Chordata","Elasmobranchii","Torpediniformes","Narcinidae",119.523750558741,0.126564469325331,9928.05143401141,20.2122724461317,8.08536230247605,0.21910425040864,72.6144783508093,15.8109211634434
"6961","Fis-47427","Narcine","lingula","Narcine lingula","Animalia","Chordata","Elasmobranchii","Torpediniformes","Narcinidae",119.523750558741,0.126564469325331,9928.05143401141,20.2122724461317,8.08536230247605,0.21910425040864,72.6144783508093,15.8109211634434
"6962","Fis-47434","Johnius","plagiostoma","Johnius plagiostoma","Animalia","Chordata","Actinopterygii","Perciformes","Sciaenidae",33.233917711712,0.632157990775559,385.979339325148,5.31262123587426,1.30298497391682,1.08799058358909,17.8913926401236,26.1959541857333
"6963","Fis-47439","Nibea","squamosa","Nibea squamosa","Animalia","Chordata","Actinopterygii","Perciformes","Sciaenidae",37.5771272027291,0.427104039832501,648.451690649514,6.01428877440576,1.63136741303866,0.848777916815551,19.438164581813,23.8332021153418
"6964","Fis-47443","Hypoatherina","tropicalis","Hypoatherina tropicalis","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinidae",19.7776725433949,0.409609158056213,76.3452187088417,5.52617535220051,1.74744464008708,0.796640225025649,11.5410335276671,16.308059483841
"6965","Fis-47444","Hypoatherina","valenciennei","Hypoatherina valenciennei","Animalia","Chordata","Actinopterygii","Atheriniformes","Atherinidae",19.7776725433949,0.409609158056213,76.3452187088417,5.52617535220051,1.74744464008708,0.796640225025649,11.5410335276671,16.308059483841
"6966","Fis-47447","Lycodes","squamiventer","Lycodes squamiventer","Animalia","Chordata","Actinopterygii","Perciformes","Zoarcidae",57.4324797229806,0.224715800403281,1296.76405605447,11.698039661831,3.22691107255795,0.440643761711138,30.2525897207077,10.182298818
"6967","Fis-47448","Lycodes","frigidus","Lycodes frigidus","Animalia","Chordata","Actinopterygii","Perciformes","Zoarcidae",57.4324797229806,0.224715800403281,1296.76405605447,11.698039661831,3.22691107255795,0.440643761711138,30.2525897207077,10.182298818
"6968","Fis-47451","Lycenchelys","kolthoffi","Lycenchelys kolthoffi","Animalia","Chordata","Actinopterygii","Perciformes","Zoarcidae",43.4199116484875,0.247033253897684,658.345685303698,11.1834642454777,2.92606073439843,0.462673347659841,23.3157985948434,13.6731488787995
"6969","Fis-116692","Lycenchelys","alba","Lycenchelys alba","Animalia","Chordata","Actinopterygii","Perciformes","Zoarcidae",43.4199116484875,0.247033253897684,658.345685303698,11.1834642454777,2.92606073439843,0.462673347659841,23.3157985948434,13.6731488787995
"6970","Fis-47453","Lycenchelys","muraena","Lycenchelys muraena","Animalia","Chordata","Actinopterygii","Perciformes","Zoarcidae",43.4199116484875,0.247033253897684,658.345685303698,11.1834642454777,2.92606073439843,0.462673347659841,23.3157985948434,13.6731488787995
"6971","Fis-47488","Himantura","gerrardi","Himantura gerrardi","Animalia","Chordata","Elasmobranchii","Myliobatiformes","Dasyatidae",117.999910139947,0.145977789590644,4700.03894704211,12.4611974963338,4.40774589291279,0.307344064060782,54.004848404454,19.4830587200978
"6972","Fis-47495","Himantura","toshi","Himantura toshi","Animalia","Chordata","Elasmobranchii","Myliobatiformes","Dasyatidae",117.999910139947,0.145977789590644,4700.03894704211,12.4611974963338,4.40774589291279,0.307344064060782,54.004848404454,19.4830587200978
"6973","Fis-47519","Liparis","fabricii","Liparis fabricii","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Liparidae",16.1964469899565,0.624337684936101,41.9508099878634,5.04759202584871,1.48659003353865,0.98556656213906,10.0895002790983,15.4865028829725
"6974","Fis-48011","Careproctus","reinhardti","Careproctus reinhardti","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Liparidae",30.8157709594675,0.416436970646617,233.365948330873,7.55770594210936,2.2630855930799,0.614540647434311,18.7246075337259,9.99763395364543
"6975","Fis-47536","Arnoglossus","brunneus","Arnoglossus brunneus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Bothidae",19.1347651093393,0.39301717697889,47.6409624451764,7.59046638644282,1.52684207087239,0.563441529697992,9.66512683165671,13.363431235968
"6976","Fis-47537","Arnoglossus","fisoni","Arnoglossus fisoni","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Bothidae",19.1347651093393,0.39301717697889,47.6409624451764,7.59046638644282,1.52684207087239,0.563441529697992,9.66512683165671,13.363431235968
"6977","Fis-47541","Arnoglossus","tenuis","Arnoglossus tenuis","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Bothidae",19.1347651093393,0.39301717697889,47.6409624451764,7.59046638644282,1.52684207087239,0.563441529697992,9.66512683165671,13.363431235968
"6978","Fis-47545","Iso","rhothophilus","Iso rhothophilus","Animalia","Chordata","Actinopterygii","Atheriniformes","Isonidae",27.6662514652562,0.34953973462816,203.643054865025,6.50515585407242,2.0648572826264,0.675698668024141,15.6470682115254,16.8969762721072
"6979","Fis-47560","Engyprosopon","bleekeri","Engyprosopon bleekeri","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Bothidae",23.8406828916949,0.383990087899261,109.437050323054,7.86150151909915,1.67675664648251,0.570175857657146,12.1158110919998,15.3096811095733
"6980","Fis-47561","Paraliparis","bathybius","Paraliparis bathybius","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Liparidae",26.3011006840849,0.410708063732575,167.431301922202,7.3732801112224,2.20152614739041,0.639618028894674,15.8143920045971,12.9026638478305
"6981","Fis-158436","Asterorhombus","cocosensis","Asterorhombus cocosensis","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Bothidae",23.8406828916949,0.383990087899261,109.437050323054,7.86150151909915,1.67675664648251,0.570175857657146,12.1158110919998,15.3096811095733
"6982","Fis-47563","Paraliparis","garmani","Paraliparis garmani","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Liparidae",26.3011006840849,0.410708063732575,167.431301922202,7.3732801112224,2.20152614739041,0.639618028894674,15.8143920045971,12.9026638478305
"6983","Fis-47566","Paraliparis","hystrix","Paraliparis hystrix","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Liparidae",26.3011006840849,0.410708063732575,167.431301922202,7.3732801112224,2.20152614739041,0.639618028894674,15.8143920045971,12.9026638478305
"6984","Fis-47567","Engyprosopon","latifrons","Engyprosopon latifrons","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Bothidae",23.8406828916949,0.383990087899261,109.437050323054,7.86150151909915,1.67675664648251,0.570175857657146,12.1158110919998,15.3096811095733
"6985","Fis-47574","Laeops","clarus","Laeops clarus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Bothidae",23.8406828916949,0.383990087899261,109.437050323054,7.86150151909915,1.67675664648251,0.570175857657146,12.1158110919998,15.3096811095733
"6986","Fis-47575","Japonolaeops","dentatus","Japonolaeops dentatus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Bothidae",23.8406828916949,0.383990087899261,109.437050323054,7.86150151909915,1.67675664648251,0.570175857657146,12.1158110919998,15.3096811095733
"6987","Fis-47581","Engyprosopon","xystrias","Engyprosopon xystrias","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Bothidae",23.8406828916949,0.383990087899261,109.437050323054,7.86150151909915,1.67675664648251,0.570175857657146,12.1158110919998,15.3096811095733
"6988","Fis-47582","Engyprosopon","septempes","Engyprosopon septempes","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Bothidae",23.8406828916949,0.383990087899261,109.437050323054,7.86150151909915,1.67675664648251,0.570175857657146,12.1158110919998,15.3096811095733
"6989","Fis-47583","Engyprosopon","rostratum","Engyprosopon rostratum","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Bothidae",23.8406828916949,0.383990087899261,109.437050323054,7.86150151909915,1.67675664648251,0.570175857657146,12.1158110919998,15.3096811095733
"6990","Fis-47584","Engyprosopon","mogkii","Engyprosopon mogkii","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Bothidae",23.8406828916949,0.383990087899261,109.437050323054,7.86150151909915,1.67675664648251,0.570175857657146,12.1158110919998,15.3096811095733
"6991","Fis-47586","Parabothus","coarctatus","Parabothus coarctatus","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Bothidae",23.8406828916949,0.383990087899261,109.437050323054,7.86150151909915,1.67675664648251,0.570175857657146,12.1158110919998,15.3096811095733
"6992","Fis-47588","Psettina","variegata","Psettina variegata","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Bothidae",23.8406828916949,0.383990087899261,109.437050323054,7.86150151909915,1.67675664648251,0.570175857657146,12.1158110919998,15.3096811095733
