"","am_sid","class","order","family","Loo","K","Winfinity","tmax","tm","M","Lm","depthrangedeep","demerspelag","EnvTemp","FeedingType","bodyshape","IUCN_Code","Resilience","pd50","vulnerability","importance","pricecateg"
"8534","Fis-31021","Actinopterygii","Lophiiformes","Neoceratiidae",36.6286888364391,0.251170486141299,444.973573115548,8.72084859758122,2.5234027112433,0.46840192017173,18.9794277924427,1200,"demersal","deep-water",NA,NA,"LC",NA,1.5,10,"of no interest","unknown"
"8535","Fis-31023","Actinopterygii","Lophiiformes","Centrophrynidae",36.6286888364391,0.251170486141299,444.973573115548,8.72084859758122,2.5234027112433,0.46840192017173,18.9794277924427,2325,"pelagic","deep-water",NA,"other","LC",NA,1.5,20.13,NA,"unknown"
"8536","Fis-31024","Actinopterygii","Perciformes","Gobiidae",20.470231342697,0.329548580865937,73.8790747550793,7.55491750316936,1.40960080967943,0.584753095734414,10.4515808495705,35,"demersal","subtropical","variable","fusiform_normal","NE","Medium",0.5,37.78,"minor commercial","very high"
"8537","Fis-31025","Actinopterygii","Perciformes","Labridae",39.2025091174537,0.221814439006133,968.718828919923,15.9296160809313,3.60898354885614,0.320539468479843,21.8399007746218,NA,"reef-associated","subtropical","hunting macrofauna (predator)","fusiform_normal","LC","Medium",0.5625,44.23,"subsistence fisheries","very high"
"8538","Fis-31027","Actinopterygii","Scorpaeniformes","Sebastidae",32.7219385315568,0.167219030431673,606.173178192346,36.5611223337834,7.17440893865969,0.129737826504468,22.9123796364467,NA,"demersal","subtropical","variable","short_andor_deep","NE","Medium",0.5,37.54,"commercial","medium"
"8539","Fis-31028","Actinopterygii","Scorpaeniformes","Sebastidae",29.7112026941073,0.184146174018029,591.088691738422,34.5844236165207,6.78810924743913,0.141695451571751,21.4343245170791,NA,"demersal","temperate",NA,"short_andor_deep","NE","Medium",0.5,32.17,"commercial","medium"
"8540","Fis-31031","Actinopterygii","Perciformes","Malacanthidae",44.5395775572418,0.265006761295648,1192.64735441765,8.3428882169442,2.69634566600554,0.482158113107664,25.9502120854369,200,"demersal","tropical","hunting macrofauna (predator)","elongated","LC","Medium",0.5,35.26,"commercial","very high"
"8541","Fis-31034","Actinopterygii","Gasterosteiformes","Pegasidae",16.1364802053008,0.746034844847613,30.2730338625454,4.27608507498097,1.11590127118415,1.08997129706615,9.85270738689094,100,"demersal","tropical",NA,"other","DD","High",0.5781,10,NA,"unknown"
"8542","Fis-31035","Actinopterygii","Gasterosteiformes","Pegasidae",16.1364802053008,0.746034844847613,30.2730338625454,4.27608507498097,1.11590127118415,1.08997129706615,9.85270738689094,73,"demersal","tropical","hunting macrofauna (predator)","other","VU",NA,0.5781,10,"of no interest","unknown"
"8543","Fis-31036","Actinopterygii","Gasterosteiformes","Pegasidae",16.1364802053008,0.746034844847613,30.2730338625454,4.27608507498097,1.11590127118415,1.08997129706615,9.85270738689094,60,"demersal","temperate",NA,"other","LC",NA,0.5781,10,NA,"unknown"
"8544","Fis-31037","Actinopterygii","Perciformes","Siganidae",30.2119460416584,0.763717863982968,376.531888281314,7.03452730762077,1.87654700976998,1.07378682563643,19.8599109806507,5,"reef-associated","tropical",NA,"short_andor_deep","NE","High",0.5,15.88,NA,"high"
"8545","Fis-31038","Actinopterygii","Perciformes","Siganidae",30.2119460416584,0.763717863982968,376.531888281314,7.03452730762077,1.87654700976998,1.07378682563643,19.8599109806507,30,"reef-associated","tropical","grazing on aquatic plants","short_andor_deep","LC","High",0.5,19.63,NA,"high"
"8546","Fis-31039","Actinopterygii","Perciformes","Siganidae",30.2119460416584,0.763717863982968,376.531888281314,7.03452730762077,1.87654700976998,1.07378682563643,19.8599109806507,30,"reef-associated","tropical","browsing on substrate","short_andor_deep","LC","High",0.5,27.06,"minor commercial","high"
"8547","Fis-31040","Actinopterygii","Perciformes","Siganidae",30.2119460416584,0.763717863982968,376.531888281314,7.03452730762077,1.87654700976998,1.07378682563643,19.8599109806507,15,"reef-associated","tropical","grazing on aquatic plants","short_andor_deep","LC","High",0.5,19.12,"minor commercial","high"
"8548","Fis-31041","Actinopterygii","Perciformes","Siganidae",30.2119460416584,0.763717863982968,376.531888281314,7.03452730762077,1.87654700976998,1.07378682563643,19.8599109806507,15,"reef-associated","tropical","grazing on aquatic plants","short_andor_deep","LC","High",0.5,24.05,"subsistence fisheries","high"
"8549","Fis-31047","Actinopterygii","Perciformes","Sparidae",32.3397930395113,0.223093454923536,619.704442183523,10.6832821181864,2.6744406306677,0.48992605735636,16.1665166775268,400,"demersal","deep-water","hunting macrofauna (predator)","fusiform_normal","LC","Medium",0.5001,33.75,"minor commercial","high"
"8550","Fis-31049","Actinopterygii","Perciformes","Sciaenidae",28.9782273429721,0.61785962919824,432.368653831911,5.29225469657045,1.29728033091544,1.12698995652122,15.7257244456712,40,"demersal","tropical","hunting macrofauna (predator)","fusiform_normal","NE","Medium",0.5,25.29,"minor commercial","medium"
"8551","Fis-31051","Actinopterygii","Perciformes","Priacanthidae",28.693750330963,0.731355211658185,302.643168830251,4.52487031906411,1.16519022824824,1.43703395745073,15.5350790363747,200,"reef-associated","tropical","hunting macrofauna (predator)","fusiform_normal","LC","High",0.5002,22.86,"minor commercial","high"
"8552","Fis-31052","Actinopterygii","Perciformes","Pomacentridae",9.65639225739841,0.650527858802571,15.1354644878889,4.68283557522567,1.07987281789821,1.16593529712964,5.64788320266337,18,"reef-associated","tropical","hunting macrofauna (predator)","short_andor_deep","LC","Medium",0.5,24.65,"subsistence fisheries","unknown"
"8553","Fis-31053","Actinopterygii","Perciformes","Pomacentridae",14.692455641583,0.506424676690205,51.4950045209453,5.91018046639398,1.3966035664052,0.939348464158991,8.25962331322273,40,"reef-associated","tropical","variable","short_andor_deep","LC","Medium",0.5,30.54,"of no interest","unknown"
"8554","Fis-31054","Actinopterygii","Tetraodontiformes","Diodontidae",34.7279183401991,0.392621734519677,594.125961591069,6.52987796582264,2.02858737626128,0.811908148753521,19.1666614957859,200,"reef-associated","subtropical","hunting macrofauna (predator)","short_andor_deep","LC","High",0.5313,27.17,"minor commercial","unknown"
"8555","Fis-31063","Actinopterygii","Perciformes","Callionymidae",24.6376126372361,0.495569620647958,110.33035039564,5.15965231029122,1.57134874422554,1.06047606437763,14.0078422119772,36,"demersal","tropical",NA,"elongated","NE","High",0.5,26.08,NA,"unknown"
"8556","Fis-31065","Actinopterygii","Perciformes","Nototheniidae",45.4776874106933,0.147204276413706,1728.15782326983,15.3623966478117,5.34643032189257,0.343317216333665,27.6623881180464,550,"demersal","polar",NA,"fusiform_normal","NE","Low",0.5078,64.26,"of potential interest","very high"
"8557","Fis-31066","Actinopterygii","Scorpaeniformes","Platycephalidae",63.973280999205,0.223691470659148,1730.72811630051,12.9312451411764,3.83244240745011,0.361661570898477,34.015932419197,400,"demersal","subtropical","hunting macrofauna (predator)","elongated","NE","Medium",0.5,39.3,"commercial","high"
"8558","Fis-31067","Actinopterygii","Perciformes","Sillaginidae",35.941158800325,0.536231887240835,330.358261572623,7.70869758861917,1.84407118729469,0.823011595028499,21.0039275972698,46,"demersal","tropical","hunting macrofauna (predator)","fusiform_normal","LC","Medium",0.5,27.63,"highly commercial","very high"
"8559","Fis-31073","Holocephali","Chimaeriformes","Callorhinchidae",131.174162010986,0.169278578390403,18573.4723917729,18.0544004204963,6.23313064367059,0.258827332459429,78.5575451553737,227,"demersal","subtropical","hunting macrofauna (predator)","elongated","LC","Low",0.75,75.34,"commercial","high"
"8560","Fis-31074","Actinopterygii","Myctophiformes","Myctophidae",9.46129188303633,0.657286866836137,8.32696606678787,3.56832679324058,1.11430564955557,1.49470543009407,5.71257704823068,2000,"pelagic","deep-water",NA,"elongated","LC","Medium",1,31.66,NA,"high"
"8561","Fis-31078","Actinopterygii","Perciformes","Acanthuridae",27.7155599454732,0.507682801522928,409.337416466718,23.2779618715314,3.2249056613416,0.74703117904195,16.8587549149977,8,"reef-associated","tropical","browsing on substrate","short_andor_deep","LC","High",0.5,25.02,"commercial","medium"
"8562","Fis-31079","Actinopterygii","Perciformes","Acanthuridae",27.7155599454732,0.507682801522928,409.337416466718,23.2779618715314,3.2249056613416,0.74703117904195,16.8587549149977,90,"reef-associated","tropical","browsing on substrate","short_andor_deep","LC","High",0.5,24.62,NA,"medium"
"8563","Fis-31080","Actinopterygii","Perciformes","Acanthuridae",27.7155599454732,0.507682801522928,409.337416466718,23.2779618715314,3.2249056613416,0.74703117904195,16.8587549149977,40,"reef-associated","tropical",NA,"short_andor_deep","LC","Medium",0.5,46.16,NA,"medium"
"8564","Fis-31081","Actinopterygii","Perciformes","Acanthuridae",29.6986088348592,0.461668560511414,508.64217773948,26.0289597394612,3.58470192982767,0.672076160788277,18.0915641490312,60,"reef-associated","tropical","browsing on substrate","short_andor_deep","LC","Medium",0.5,28.92,"commercial","medium"
"8565","Fis-31082","Actinopterygii","Perciformes","Acanthuridae",27.5919487272623,0.541783788049847,412.649071193325,27.5435356037694,3.57100209094146,0.703033798774511,17.8155839060678,46,"reef-associated","tropical","grazing on aquatic plants","short_andor_deep","LC","High",0.5,18.16,"commercial","medium"
"8566","Fis-31083","Actinopterygii","Perciformes","Acanthuridae",27.7155599454732,0.507682801522928,409.337416466718,23.2779618715314,3.2249056613416,0.74703117904195,16.8587549149977,50,"reef-associated","tropical",NA,"fusiform_normal","LC","Medium",0.5,46.16,"minor commercial","medium"
"8567","Fis-31084","Actinopterygii","Perciformes","Acanthuridae",25.337079319198,0.55012040631035,315.070462235578,21.6893091873956,2.99612281954613,0.808989437920664,15.5343085467114,30,"reef-associated","tropical","grazing on aquatic plants","short_andor_deep","LC","High",0.5,24.96,"commercial","medium"
"8568","Fis-31085","Actinopterygii","Perciformes","Acanthuridae",28.5156576561033,0.499482533463588,449.095743336979,26.7423301611961,3.57684397593023,0.685294375823025,17.9092733792813,20,"reef-associated","tropical",NA,"short_andor_deep","LC","Low",0.5,25.66,"commercial","medium"
"8569","Fis-31086","Actinopterygii","Perciformes","Acanthuridae",27.7155599454732,0.507682801522928,409.337416466718,23.2779618715314,3.2249056613416,0.74703117904195,16.8587549149977,91,"reef-associated","tropical",NA,"short_andor_deep","LC","Medium",0.5,30.26,"commercial","medium"
"8570","Fis-31087","Actinopterygii","Perciformes","Acanthuridae",33.4833661529016,0.389401176537248,746.909232558193,29.806306049822,4.13595243722223,0.579067653688821,20.0536572770197,15,"reef-associated","tropical","grazing on aquatic plants","short_andor_deep","LC","Low",0.5,38.32,"commercial","medium"
"8571","Fis-31105","Actinopterygii","Stomiiformes","Stomiidae",23.5391375766995,0.40774085185533,83.960995532235,6.59508796855592,1.8925619440149,0.616670189281582,14.4141787519582,1280,"pelagic","deep-water","hunting macrofauna (predator)","elongated","LC","Medium",0.5156,23.01,"of no interest","unknown"
"8572","Fis-31106","Actinopterygii","Perciformes","Sphyraenidae",68.0533786327604,0.324711701441093,2351.4967724319,9.60241021756771,2.466430686951,0.595180781363799,33.8094839283823,200,"reef-associated","tropical","hunting macrofauna (predator)","elongated","NE","Low",0.5,75.07,"commercial","medium"
"8573","Fis-31107","Actinopterygii","Aulopiformes","Synodontidae",30.1663637313283,0.656409220645082,197.102442460693,3.96441961066225,1.10758547264362,1.15274804967747,15.5524836283597,280,"demersal","tropical",NA,"elongated","NE","High",0.5,15.68,"commercial","medium"
"8574","Fis-31111","Actinopterygii","Perciformes","Labridae",28.6780883606052,0.330419828304999,333.611170413121,8.97238027933105,2.32668490697313,0.650280325801431,15.4306239919947,NA,"reef-associated","tropical","selective plankton feeding","fusiform_normal","LC","High",0.5,15.39,NA,"very high"
"8575","Fis-31112","Actinopterygii","Perciformes","Labridae",28.6780883606052,0.330419828304999,333.611170413121,8.97238027933105,2.32668490697313,0.650280325801431,15.4306239919947,40,"reef-associated","tropical","selective plankton feeding","fusiform_normal","LC","High",0.5,12.47,NA,"very high"
"8576","Fis-31113","Actinopterygii","Perciformes","Labridae",28.6780883606052,0.330419828304999,333.611170413121,8.97238027933105,2.32668490697313,0.650280325801431,15.4306239919947,50,"reef-associated","tropical","selective plankton feeding","fusiform_normal","LC","High",0.5,14.21,NA,"very high"
"8577","Fis-31114","Actinopterygii","Perciformes","Labridae",28.6780883606052,0.330419828304999,333.611170413121,8.97238027933105,2.32668490697313,0.650280325801431,15.4306239919947,45,"reef-associated","tropical","selective plankton feeding","fusiform_normal","DD","High",0.5,14.21,NA,"very high"
"8578","Fis-31115","Actinopterygii","Perciformes","Labridae",28.6780883606052,0.330419828304999,333.611170413121,8.97238027933105,2.32668490697313,0.650280325801431,15.4306239919947,35,"reef-associated","tropical","selective plankton feeding","fusiform_normal","LC","High",0.5,29.04,"of no interest",NA
"8579","Fis-31116","Actinopterygii","Perciformes","Labridae",28.6780883606052,0.330419828304999,333.611170413121,8.97238027933105,2.32668490697313,0.650280325801431,15.4306239919947,40,"reef-associated","tropical","selective plankton feeding","fusiform_normal","LC","High",0.5,13.37,NA,"very high"
"8580","Fis-31118","Actinopterygii","Perciformes","Labridae",28.6780883606052,0.330419828304999,333.611170413121,8.97238027933105,2.32668490697313,0.650280325801431,15.4306239919947,31,"reef-associated","tropical",NA,"fusiform_normal","DD","High",0.5,22.77,NA,"very high"
"8581","Fis-31121","Actinopterygii","Perciformes","Labridae",28.6780883606052,0.330419828304999,333.611170413121,8.97238027933105,2.32668490697313,0.650280325801431,15.4306239919947,45,"reef-associated","tropical",NA,"fusiform_normal","LC","High",0.5,14.62,NA,"very high"
"8582","Fis-31123","Actinopterygii","Perciformes","Labridae",28.3807458709021,0.490380384126584,328.157032587656,6.60106178440003,1.68156679104437,0.947973753571754,15.0898695645866,70,"reef-associated","tropical",NA,"fusiform_normal","LC","High",0.5,21.39,NA,"very high"
"8583","Fis-31124","Actinopterygii","Perciformes","Labridae",28.3807458709021,0.490380384126584,328.157032587656,6.60106178440003,1.68156679104437,0.947973753571754,15.0898695645866,56,"reef-associated","tropical","hunting macrofauna (predator)","fusiform_normal","LC","Medium",0.5,31.13,NA,"very high"
"8584","Fis-31125","Actinopterygii","Perciformes","Labridae",28.6780883606052,0.330419828304999,333.611170413121,8.97238027933105,2.32668490697313,0.650280325801431,15.4306239919947,52,"reef-associated","tropical","hunting macrofauna (predator)","fusiform_normal","LC","High",0.5156,17.67,"of no interest",NA
"8585","Fis-31127","Actinopterygii","Perciformes","Labridae",28.6780883606052,0.330419828304999,333.611170413121,8.97238027933105,2.32668490697313,0.650280325801431,15.4306239919947,55,"reef-associated","tropical","variable","fusiform_normal","LC","High",0.5156,22.77,NA,"very high"
"8586","Fis-31128","Actinopterygii","Perciformes","Labridae",28.6780883606052,0.330419828304999,333.611170413121,8.97238027933105,2.32668490697313,0.650280325801431,15.4306239919947,33,"reef-associated","tropical",NA,"fusiform_normal","LC","High",0.5156,21.39,NA,"very high"
"8587","Fis-31129","Actinopterygii","Perciformes","Labridae",28.6780883606052,0.330419828304999,333.611170413121,8.97238027933105,2.32668490697313,0.650280325801431,15.4306239919947,55,"reef-associated","tropical","variable","fusiform_normal","LC","High",0.5156,18.58,NA,"very high"
"8588","Fis-31130","Actinopterygii","Scorpaeniformes","Platycephalidae",35.7902379180807,0.281733082577699,311.451221057533,9.19271745360404,2.7871978188953,0.513319090176177,19.165361312087,100,"demersal","temperate","hunting macrofauna (predator)","fusiform_normal","NE","Medium",0.5,48.34,"commercial","high"
